username,content,date,userlocation,likecount,retweetcount,followers,url
dasxix,"Piexdole idę się napić, przecież jak zwykle nic się nie stało 
#POLSWE",2021-06-23 17:58:11+00:00,She/Her,1,0,8,https://twitter.com/dasxix/status/1407759909496705030
offlivka,"DUMNI PO ZWYCIĘSTWIE, WIERNI PO PORAŻCE #POL #POLSWE",2021-06-23 17:58:11+00:00,,2,0,49,https://twitter.com/offlivka/status/1407759906544001033
JustJustine19,"Przykro mi, ale mimo wszystko jestem dumna #POLSWE",2021-06-23 17:58:10+00:00,Poland,0,0,1603,https://twitter.com/JustJustine19/status/1407759904220266508
Falek_,Nasze wahadła dziś tragedia. Można było te Szwecje walnąć. Boli jak zawsze #POLSWE,2021-06-23 17:58:10+00:00,,0,0,301,https://twitter.com/Falek_/status/1407759902416773121
sierasiara,Gdyby polska druzyna zaspiewala przed meczem koko euro spoko to by wygrala #POLSWE,2021-06-23 17:58:10+00:00,,3,0,39,https://twitter.com/sierasiara/status/1407759901938573313
NeRio1987,"Była walka, szkoda, że się nie udało :( #POLSWE Nienawidzę tych momentów, gdy odpadamy z turniejów. Prawda jest taka, że byliśmy lepsi i od Słowacji, i od Szwedów. Ale trzeba strzelać więcej bramek od przeciwnika.",2021-06-23 17:58:10+00:00,Poland,2,0,791,https://twitter.com/NeRio1987/status/1407759901514997774
WolnosciPrawda,"Nic się nie stało! Polacy, nic się nie stało! Tylko się zjebało! #POLSWE #SWEPOL",2021-06-23 17:58:09+00:00,Polska,0,0,1418,https://twitter.com/WolnosciPrawda/status/1407759900021772290
onlyangelglow,możemy polegać jedynie na polskiej drużynie siatkówki dziękuje dowidzenia #POLSWE,2021-06-23 17:58:09+00:00,• carrd !,0,0,357,https://twitter.com/onlyangelglow/status/1407759899984007168
damian_9612,"Koniec, druga połowa najlepsza na tym turnieju. Czemu tak nie zagraliśmy na całym turnieju? Umiemy, potrafimy. Pierwsza bramka dla #SWE ustawiła cały mecz. W końcówce zaryzykowaliśmy, otworzyliśmy się i jest 3-2. Szkoda, wielka szkoda... #EURO2020 #strefaeuro #POLSWE",2021-06-23 17:58:09+00:00,Polska 🇵🇱,0,0,10,https://twitter.com/damian_9612/status/1407759899715571719
p0tat0myl0ve,gdyby tak grali w pierwszym meczu #POLSWE,2021-06-23 17:58:09+00:00,she/her,1,0,243,https://twitter.com/p0tat0myl0ve/status/1407759899396820997
everywhrv,liczą sie checi? czy tak srednio? #POLSWE,2021-06-23 17:58:09+00:00,,1,0,607,https://twitter.com/everywhrv/status/1407759899212275718
BartomEsport,"Zasłużona porażka i odpadnięcie z #Euro2021 #POLSWE 
Nie dało się na to patrzeć",2021-06-23 17:58:09+00:00,"Zabrze, Polska",4,0,463,https://twitter.com/BartomEsport/status/1407759898079793152
Remik1996,Dobra teraz już serio nie oglądam reprezentacji. Nie warto #POLSWE,2021-06-23 17:58:08+00:00,"Bydgoszcz, Polska",2,0,322,https://twitter.com/Remik1996/status/1407759893235384321
VXw_hygge,Cała Polska teraz  #POLSWE https://t.co/18h9NKDQOD,2021-06-23 17:58:07+00:00,,11,1,2,https://twitter.com/VXw_hygge/status/1407759891343814657
a_tlis,"szczerze miałam nadzieję że jednak się uda, ale no nie było najgorzej #POLSWE",2021-06-23 17:58:07+00:00,she/her,1,0,169,https://twitter.com/a_tlis/status/1407759890806935563
nieterazmamo,Popłakałam się #POLSWE,2021-06-23 17:58:07+00:00,she/her :) 💙💛,2,0,3505,https://twitter.com/nieterazmamo/status/1407759889313710081
rdmorganhol,Frankowski do wymiany tyle w temacie #POLSWE,2021-06-23 17:58:07+00:00,"New York, USA",1,0,302,https://twitter.com/rdmorganhol/status/1407759889234116618
saphira2507,"Ale śmiechłam na tej ostatniej bramce xd
Nudny ten mecz był, taki chaotyczny i wgl meh. Z Hiszpanią był lepszy #POLSWE",2021-06-23 17:58:07+00:00,,0,0,21,https://twitter.com/saphira2507/status/1407759888663683077
pierozex,"#POLSWE  dobra szacunek dla Roberto za gole, ale tak mnie wkuriwa to ciągle gadanie o nim. Mamy zawodników z potencjałem, o których nikt nie mówi bo ciagle pierdzielą o Lewym. To jest podcinanie skrzydeł przyszłym nadzieją polskiej reprezentancji xD",2021-06-23 17:58:07+00:00,"Poznań, Polska",1,0,63,https://twitter.com/pierozex/status/1407759888663601152
Mintaa38942923,Płacheta po 10 minutach od wejścia  oddycha rękawami a my chcemy gonić wynik. #POLSWE,2021-06-23 17:58:06+00:00,,0,0,0,https://twitter.com/Mintaa38942923/status/1407759888143486976
egzystecja,Wszyscy zażenowani #POLSWE,2021-06-23 17:58:06+00:00,she/they,2,1,422,https://twitter.com/egzystecja/status/1407759887426375683
xwiczka_,"Szkoda mi naszych w cholerę, zasługiwali na to euro... #POLSWE",2021-06-23 17:58:06+00:00,,0,0,143,https://twitter.com/xwiczka_/status/1407759886482554883
M_Syska,A więc to nie mecz ze Słowacją był wypadkiem przy pracy. To ten z Hiszpanią zaciemnil obraz. #POLSWE,2021-06-23 17:58:05+00:00,"Wroclaw, Poland",5,0,2774,https://twitter.com/M_Syska/status/1407759883332730897
pomiotszatanski,nie wiem boli wsm bo szwecja przeszła by tak czy inaczej no kurw #POLSWE,2021-06-23 17:58:05+00:00,no stunts,2,0,1088,https://twitter.com/pomiotszatanski/status/1407759882707742721
GZawalnicki,"Tradycja rzecz święta:
[✅] mecz otwarcia,
[✅] mecz o wszystko,
[✅] mecz o honor.
+ żółta kartka dla typa na ławce rezerwowych. #POLSWE #SWEPOL",2021-06-23 17:58:05+00:00,,4,0,118,https://twitter.com/GZawalnicki/status/1407759881994739714
KyluAce,"Trzymanie na boisku Krychowiaka, Bereszyńskiego oraz Świderskiego tyle czasu kosztowało nas ten mecz. Krychowiak przez 80% niewidoczny podobnie Świderski. Bereś zamieszany w większość goli na Euro. #Euro2020 #POLSWE #SWEPOL #Polska #POL",2021-06-23 17:58:04+00:00,,3,0,41,https://twitter.com/KyluAce/status/1407759878186209285
russianruletka,Ja teraz:  #POLSWE https://t.co/Mu8FLCe25z,2021-06-23 17:58:04+00:00,,11,0,2728,https://twitter.com/russianruletka/status/1407759877481631749
lamaharolda,"w dupe was cmoknąć, to za miły gest :) #POLSWE",2021-06-23 17:58:04+00:00,she/her,17,4,2488,https://twitter.com/lamaharolda/status/1407759877305520129
kosmiczny_kot,"Nic się nie stał-
#POLSWE",2021-06-23 17:58:03+00:00,,0,0,224,https://twitter.com/kosmiczny_kot/status/1407759875455733764
wrednyCzlowiek,"A ja tam i tak będę bronił Paulo. Najgorsze co teraz możemy zrobić to zwolnić selekcjonera.
#SWEPOL #POLSWE #POL",2021-06-23 17:58:03+00:00,"Lublin, Polska",2,0,451,https://twitter.com/wrednyCzlowiek/status/1407759873954177028
BlanketLucas,"Lewandowski pokazał ze wielkim napastnikiem jest 

#POLSWE",2021-06-23 17:58:03+00:00,,1,0,9,https://twitter.com/BlanketLucas/status/1407759872880517125
fckavocados28,Ze slowacja dupy dali #POLSWE,2021-06-23 17:58:03+00:00,places we can’t even pronounce,4,0,2782,https://twitter.com/fckavocados28/status/1407759872234594316
_marakaa_,Mama aż wyszła na balkon #POLSWE,2021-06-23 17:58:03+00:00,no stunts,2,0,234,https://twitter.com/_marakaa_/status/1407759872226172929
jusia1986,"Brawo Robert 👏👏 #POLSWE  
jako zespół było mnóstwo błędów, ale też chęci i to widać.",2021-06-23 17:58:03+00:00,"Poland, Silesia ",2,0,2171,https://twitter.com/jusia1986/status/1407759872171679746
mendessyx,Takiej tragedi to ja się nie spodziewałam #POLSWE,2021-06-23 17:58:03+00:00,In Alex's chicken joint ,2,0,3364,https://twitter.com/mendessyx/status/1407759872091996167
nataliaaaaz_,Mimo to myślę że powinniśmy być DUMNI Z NASZYCH!!!!!!!! #POLSWE,2021-06-23 17:58:03+00:00,,3,0,803,https://twitter.com/nataliaaaaz_/status/1407759871869603842
t_stanislawski,"Dobra. Były emocje. Wstydu nie było. Gorsze reprezentacje grają dalej.  Dwóch zmarnowanych lat przez Brzęczka i Bońka, Sousa nie mógł w 5 miesięcy nadrobić. #POLSWE",2021-06-23 17:58:02+00:00,,109,4,37765,https://twitter.com/t_stanislawski/status/1407759871693500422
tinisdiary,kurdeeeee gdyby nie ten mecz ze Słowacją 😩 #POLSWE,2021-06-23 17:58:02+00:00,2005,1,0,624,https://twitter.com/tinisdiary/status/1407759870787473414
malwinkq,Szkoda ze to koniec bo będzie mi brakować tych memow  #POLSWE,2021-06-23 17:58:02+00:00,she/her,1,0,366,https://twitter.com/malwinkq/status/1407759870426820618
suziewithane,"Muszę przyznać, że ładnie grali, ale… jednak zabrakło 😩 #POLSWE",2021-06-23 17:58:02+00:00,,2,0,1153,https://twitter.com/suziewithane/status/1407759870401601537
ideaofthefall,a stary miał nam obiad stawiać za pieniądze postawione na remis #POLSWE,2021-06-23 17:58:02+00:00,@kazikvent,0,0,82,https://twitter.com/ideaofthefall/status/1407759869084643332
oioiiii28,"Szczerze, grali bardzo ladnie mimo przegranej #POLSWE",2021-06-23 17:58:02+00:00,,0,0,527,https://twitter.com/oioiiii28/status/1407759868488990723
dobrydzemik,"Co jak co, ale Lewemu się szacunek należy #POLSWE",2021-06-23 17:58:02+00:00,Stark Tower ,5,0,929,https://twitter.com/dobrydzemik/status/1407759868375748614
szarlito,"przykro trochę że przegraliśmy ale to co Lewy dzisiaj wyczyniał przechodzi ludzkie pojęcie, jemu się należą największe brawa #POLSWE",2021-06-23 17:58:02+00:00,,47,4,1139,https://twitter.com/szarlito/status/1407759867805380610
winterbledowska,co jak co ale dzięki lewandowskiemu nie przegraliśmy do 0 ;) #POLSWE,2021-06-23 17:58:01+00:00,,9,0,1264,https://twitter.com/winterbledowska/status/1407759867193008129
smiechu0808,"Pierdolę reprezentacje puchaczami, jóźwiakami, frankowskimi i kilkoma innymi szmaciarzami. Przecież my byśmy ich w Legii nie chcieli za darmo. A ty rudy chuju juz wypierdalaj w tej uefie kraść pozerze pierdolony. Przynajmniej tu nic więcej nic nie spierdolisz #POLSWE",2021-06-23 17:58:01+00:00,,2,0,608,https://twitter.com/smiechu0808/status/1407759865938944004
choisatlantic,szkoda mi lewego chłop sie starał #POLSWE,2021-06-23 17:58:00+00:00,she/her,3,0,1203,https://twitter.com/choisatlantic/status/1407759861887246342
Nmcmartwy,"Dramat, bo jak trafili druga wierzyłam ze uda się trzecia trafić #POLSWE",2021-06-23 17:58:00+00:00,,3,0,1919,https://twitter.com/Nmcmartwy/status/1407759860528209928
folklorelouiswt,"Mimo wszystko jestem dumny z polaków, dzisiejsza gra byla bardzo dobra, było dużo akcji i gdyby nie ten spalony i malutki błąd przy podaniu do Lewego to byśmy wygrali ale cóż, jest jak jest
Dla mnie i tak wygraliśmy #POLSWE",2021-06-23 17:58:00+00:00,,11,0,1245,https://twitter.com/folklorelouiswt/status/1407759859848814593
swojswiat,"Bardziej niż wyniku jest mi szkoda Lewego, najlepszy piłkarz na świecie, stara się, pracuje bardzo ciężko od 8 roku życia, odblokował się w reprezentacji ale i tak przegrywa... #POLSWE https://t.co/sF713HEmtf",2021-06-23 17:58:00+00:00,"Ciechanów, Polska",7,0,4,https://twitter.com/swojswiat/status/1407759859823656960
stochlight,Brawa dla Roberta naprawdę te bramki były piękne szkoda tylko że dopuściliśmy tego 3 cholernego gola 🙄 #POLSWE,2021-06-23 17:57:59+00:00,fan acc,17,1,34508,https://twitter.com/stochlight/status/1407759856371650562
marcin_gazda,"Jak się okazało - czy trener polski, czy zagraniczny wybawca - grać w piłkę to średnio potrafimy. #POLSWE",2021-06-23 17:57:59+00:00,Warszawa,119,1,29042,https://twitter.com/marcin_gazda/status/1407759856136826882
PaulinaBartcza2,Było tak blisko... ale jak zawsze musieliśmy coś z****ć #SWEPOL #POLSWE #Euro2021,2021-06-23 17:57:58+00:00,,0,0,5,https://twitter.com/PaulinaBartcza2/status/1407759854870089733
chitsoeskai,no cóż robercik tobie wybaczam  #POLSWE https://t.co/zvp8TLaK0Y,2021-06-23 17:57:58+00:00,blackhole,1,0,83,https://twitter.com/chitsoeskai/status/1407759851984392192
lalaposz23,ale masz wpierdol ze cię nie było  #POLSWE https://t.co/PJt9ZFxYrJ,2021-06-23 17:57:58+00:00,☉gemini☾aries↑leo ,21,2,3632,https://twitter.com/lalaposz23/status/1407759851741122567
nahmafia,"Ale chłopaki, gdyby nie ten spalony...  #POLSWE",2021-06-23 17:57:58+00:00,she/her ✨,91,0,10681,https://twitter.com/nahmafia/status/1407759851413983234
Partumissimo,"Zapraszamy na grilla po #POLSWE 
@sportpl https://t.co/Ma5YltINc7",2021-06-23 17:57:57+00:00,,0,0,1388,https://twitter.com/Partumissimo/status/1407759848943587332
Flower_Tini18,"Lol mama mówi że jest już 3:2 a ja jak to jak tutaj jest 2:2, a mama bo w telewizji jest opuznienie i rzeczywiście 3 dla Szwedów #POLSWE",2021-06-23 17:57:57+00:00,Poland,1,0,911,https://twitter.com/Flower_Tini18/status/1407759848394133508
DariuszDarkows1,Byli najsłabsi w grupie. I tyle #POLSWE,2021-06-23 17:57:56+00:00,,1,0,255,https://twitter.com/DariuszDarkows1/status/1407759846187864065
ForfiterP,Wstydu nie ma. Nie zmienię zdania. Szwecja była mega mocna #polswe #euro2020,2021-06-23 17:57:56+00:00,,47,4,16469,https://twitter.com/ForfiterP/status/1407759846011813889
hollandxgrandee,było wspaniałe panowie #POLSWE,2021-06-23 17:57:56+00:00,warszawa,2,0,196,https://twitter.com/hollandxgrandee/status/1407759845621747712
it_isstrange,Mogli nie dodawać tych 5min to przynajmniej 2-2 by było #POLSWE,2021-06-23 17:57:56+00:00,One Direction ,8,0,381,https://twitter.com/it_isstrange/status/1407759845462351872
IouieIuvv,#POLSWE KURWA GDYBY NIE TEN SPALONY JEBANY,2021-06-23 17:57:56+00:00, pl/eng ,6,0,328,https://twitter.com/IouieIuvv/status/1407759842987724812
d4nc1ngqu3en,W dupe ich cmoknąć to za miły gest #EURO2020 #POLSWE #SWEPOL,2021-06-23 17:57:55+00:00,she/her,2,1,254,https://twitter.com/d4nc1ngqu3en/status/1407759839967727619
patriokrata,"Gdyby Szwedzi nie strzelili w 2. minucie i gdyby Lewy trafił z główki…
Gdyby… gdyby… gdyby…
#POLSWE",2021-06-23 17:57:54+00:00,Polska,8,0,4652,https://twitter.com/patriokrata/status/1407759835798585345
the_dezy,Dlaczego Fabiański siedział ma ławce lurwa  #POLSWE,2021-06-23 17:57:53+00:00,Tak,0,1,1314,https://twitter.com/the_dezy/status/1407759833525260291
tesoltare,"ale tak szczerze, to jakbyśmy mieli bramkarza takiego jak mieli Szwedzi, to by była inna gadka  #POLSWE",2021-06-23 17:57:53+00:00,,6,0,747,https://twitter.com/tesoltare/status/1407759831717531651
JustNormalMen,"Nie wyszło, to nie wyszło, na chvj drążyć temat?
#POLSWE
#SWEPOL 
#Euro2020",2021-06-23 17:57:53+00:00,"Kraków, Polska",1,0,864,https://twitter.com/JustNormalMen/status/1407759829939146756
jo_publications,"Dariusz Szpakowski: „Miało być pięknie, ale wyszło jak zawsze ostatnimi czasy” 😂 zaorane… #POLSWE #SWEPOL #POL #EURO2020",2021-06-23 17:57:53+00:00,Poland,6,0,470,https://twitter.com/jo_publications/status/1407759829872087044
bunnyf3lix,"no czy spodziewaliscie się czegoś innego??? bo ja nie ://

#POLSWE",2021-06-23 17:57:52+00:00,they | she | he | it,1,0,1284,https://twitter.com/bunnyf3lix/status/1407759828588666886
bvnnybae1,"Wyszło jak wyszło, ale co jak co, ale Nasi dawno nie grali tak dynamicznie! 
I naprawdę walczyli do samego końca!!

#SWEPOL #POLSWE #EURO2020 https://t.co/2Vq45iw8DI",2021-06-23 17:57:52+00:00,,12,3,3022,https://twitter.com/bvnnybae1/status/1407759828282392577
worstbehavi0r,Roberto mimo ze bylem zly to juz nie jestem na ciebie wiecej zly #POLSWE,2021-06-23 17:57:52+00:00,he/him,2,0,962,https://twitter.com/worstbehavi0r/status/1407759827598721024
dbisewski_,#POLSWE no to wakacje! 😉,2021-06-23 17:57:52+00:00,,0,0,52,https://twitter.com/dbisewski_/status/1407759827238014981
Anty_POda,Mamy jeszcze jakieś szanse ? matematyczne ? Ktoś coś ? 🤨 #POLSWE,2021-06-23 17:57:51+00:00,,1,0,694,https://twitter.com/Anty_POda/status/1407759825400905736
natotezniemam,"#POLSWE
No nic była Dobra robota widzimy się na następnym euro",2021-06-23 17:57:51+00:00,nowayhome,1,0,1283,https://twitter.com/natotezniemam/status/1407759825086332936
krxpsx,"Nie było źle, zawsze mogło być 3:0 lol #POLSWE",2021-06-23 17:57:51+00:00,,5,0,1375,https://twitter.com/krxpsx/status/1407759823526150144
darjerz,"Retrospekcja kibica co się nie zna.
Czas na wywalenie pozorantów Szczęsnego i Krychowiaka. I danie szansy młodym Niech się uczą przy Lewym. 
#euro2020 #POLSWE .
Sousa niech buduje drużynę bo podoba mi się jego styl. Czas na młodość!",2021-06-23 17:57:50+00:00,,2,0,88,https://twitter.com/darjerz/status/1407759820330082306
jeonggukvc,"I tak było dobrze!!! Zważywszy na to, że nie było na euro Milika i Piątka  #POLSWE",2021-06-23 17:57:50+00:00,,2,1,1253,https://twitter.com/jeonggukvc/status/1407759819637940228
you_re_golden,"Ale co jak co Lewandowski zasługuje na duży szacunek❤️
Ale No niestety sam całego meczu nie ugra…
#POLSWE",2021-06-23 17:57:50+00:00,She\Her,26,8,1115,https://twitter.com/you_re_golden/status/1407759817435922442
kIapouchy,byla mala nadzieja ale w sumie czlowiek sie spodziewal #POLSWE https://t.co/8p1ZB8suFg,2021-06-23 17:57:49+00:00,"txt, enha, monx, svt, p1h, bts",4,0,1130,https://twitter.com/kIapouchy/status/1407759816756502533
maciejos__,Z wkurwienia to już nawet nie chce mi się tych hitów o 21 oglądać... #POLSWE #EURO2020 #strefaeuro,2021-06-23 17:57:49+00:00,,4,0,1053,https://twitter.com/maciejos__/status/1407759813107404801
spierdalacodemn,"to Lewandowski 
kazdy kocha lewandowskiego 
kochasx lewandowskiego? daj rt
#POLSWE https://t.co/BC1Gxjotlr",2021-06-23 17:57:48+00:00,she¡!her,523,148,12610,https://twitter.com/spierdalacodemn/status/1407759812386078730
marynkaax,"Euro 2016 to było coś, może kiedyś się jeszcze uda zrobić coś podobnego..
#POLSWE",2021-06-23 17:57:48+00:00,,3,0,251,https://twitter.com/marynkaax/status/1407759811735961601
mariababinska,"Miało być inaczej, jest jak zawsze #POLSWE",2021-06-23 17:57:48+00:00,"Warszawa, Polska",1,0,219,https://twitter.com/mariababinska/status/1407759810473385989
Marcinnn1998,Niestety 3:2 ale brawo za walkę #POLSWE,2021-06-23 17:57:48+00:00,Sinnoh,3,0,58,https://twitter.com/Marcinnn1998/status/1407759808925777921
venuus_,kurwa co za porażka #POLSWE,2021-06-23 17:57:47+00:00,she/her,0,0,275,https://twitter.com/venuus_/status/1407759807226990592
ekat505,No cóż może za 4 lata #POLSWE,2021-06-23 17:57:47+00:00,Everywhere,2,0,45,https://twitter.com/ekat505/status/1407759806857838600
223anka,ale braku walki im na pewno nie można zarzucić więc błagam żeby wszystkowiedzące Janusze się pozamykały #POLSWE,2021-06-23 17:57:47+00:00,Polska,3,1,1477,https://twitter.com/223anka/status/1407759805658378244
MonikaRek92,Ostatnie minuty obrona totalnie zaspała . Ale co z tego i tak nie zdążyli byśmy wbić 3 #POLSWE,2021-06-23 17:57:47+00:00,,2,0,9,https://twitter.com/MonikaRek92/status/1407759805469626368
Mateusz57746534,"POLSKA - LEWANDOWSKI = 0
#POLSWE #Polska @Sportowy_Kanal @K_Stanowski @Polsport @TSmokowski https://t.co/cmMiZJknxc",2021-06-23 17:57:46+00:00,,0,0,1,https://twitter.com/Mateusz57746534/status/1407759801870958595
svfias1,"Ok przegrali, ale przynajmniej nie było wstydu #POLSWE",2021-06-23 17:57:45+00:00,she/her,12,0,650,https://twitter.com/svfias1/status/1407759800289669121
_karo_linaa_,"robert our beloved dales z siebie wszystko pamietaj bestie, to nie twoja wina 🇵🇱🇵🇱💪😭😭 #SWEPOL #POLSWE https://t.co/QIyg3OrQNH",2021-06-23 17:57:45+00:00,Las Nevadas,40,0,1555,https://twitter.com/_karo_linaa_/status/1407759799018795015
porazka_life,dzisiaj jesteśmy jebani cały dzień #POLSWE,2021-06-23 17:57:45+00:00,,2,0,365,https://twitter.com/porazka_life/status/1407759797945090054
julkatpwk,DZIĘKUJEMY ROBERT! bez Ciebie to byśmy byli zerem na tym Euro XD #POLSWE,2021-06-23 17:57:45+00:00,,5,0,165,https://twitter.com/julkatpwk/status/1407759796493852673
Phil_Backensky,"To i tak, że były dwa mecze o wszystko. Szacuneczek 😎
#POLSWE",2021-06-23 17:57:44+00:00,Polska,7,0,13590,https://twitter.com/Phil_Backensky/status/1407759796032393216
