username,content,date,userlocation,likecount,retweetcount,followers,url
Pablito92PL,"Recenzja naszej reprezentacji w meczu #POLSVK dla @_BarcaInfo.
via @ZPakleza 
https://t.co/pfTRIyq9nJ",2021-06-14 22:42:09+00:00,"Legionowo, Polska",0,0,53,https://twitter.com/Pablito92PL/status/1404569880439967744
Doa21N37,Jest mi w kurwe przykro moim zdaniem ze wszystkich meczow ktore zostaly rozegrane Polska zagrała najgorzej czaicie to ze jebana finlandia zagrała lepiej niz my XDDD smiech na sali #euro2020 #POLSVK #POL #SVK,2021-06-14 22:41:50+00:00,,1,0,25,https://twitter.com/Doa21N37/status/1404569800781750272
Mobbyn_com,"Szanse mamy, jak zwykle matematyczne.
#POLSVK 
#strefaeuro https://t.co/4SmcpmbkxI",2021-06-14 22:41:34+00:00,"Berlin, Germany",0,1,47,https://twitter.com/Mobbyn_com/status/1404569730770407428
Arkadiusz21,Dobre #POLSVK https://t.co/em7tI7uxNF,2021-06-14 22:39:48+00:00,Polska,0,0,836,https://twitter.com/Arkadiusz21/status/1404569286056853512
daguchna,"Z cyklu rzeczy, które źle się zestarzały i to bardzo szybko: pierwsze słowa komentatorów z tego filmiku xD https://t.co/y9CbS3hmkD #POLSVK",2021-06-14 22:39:27+00:00,"Hirschberg, Poland.",0,0,232,https://twitter.com/daguchna/status/1404569201579286533
paulmaroe,to byla Polska reprezentacja?  dobra ide ogladac bejsbola. #POLSVK,2021-06-14 22:33:48+00:00,"Las Vegas, NV / Kailua, HI",0,0,1654,https://twitter.com/paulmaroe/status/1404567776040296455
wonderugge,"też mi postreamujcie 
#방탄소년단 #polslw #DeltaVariant #POLSVK #EURO2020
#POL #YourSofaYourStadium
#POLSLO #Slovakia #reazioneacatena #Elite4
#EliteNetflix #NetflixGeeked
https://t.co/mIivzxBjH3",2021-06-14 22:33:33+00:00,she/her | 19 | infj,0,0,2077,https://twitter.com/wonderugge/status/1404567716476903424
niekiepsko,"Jak to ładnie ujął Bogusław Kaczmarek: „nie da się zagrać spektaklu bez próby generalnej”.

@WeszloCom
@K_Stanowski
#POLSVK
#EURO2020",2021-06-14 22:32:44+00:00,kraków,0,0,561,https://twitter.com/niekiepsko/status/1404567508170985477
PiotrFilipekPL,"Coś pozytywnego ode mnie 🪂
🔸Fragmentami gra polskiej reprezentacji wyglądała nawet lepiej niż się spodziewałem, całkiem obiecująco (szkoda że tylko fragmentami) 🙃
🔸Słowacja pokazała jak się gra skutecznie, prostymi środkami!
🔸Sporo do poprawy, ale gramy do końca! 
#POLSVK",2021-06-14 22:27:57+00:00,"Milanówek, Polska",1,0,1073,https://twitter.com/PiotrFilipekPL/status/1404566305030782988
KubaKomorniczak,"Przegrywamy nasz pierwszy mecz ze Słowacją (najsłabszym zespołem grupy), z którym trzeba było wygrać. Były fragmenty dobrej gry, kontrolowaliśmy mecz do czasu, gdy straciliśmy głupio bramkę. Wtedy wszystko się posypało. Wróciliśmy, ale Krychowiak osłabił drużynę 2 kartką.
#POLSVK",2021-06-14 22:27:31+00:00,"Ostrów Wielkopolski, Polska",0,0,70,https://twitter.com/KubaKomorniczak/status/1404566196360462338
Pati17683370,"Lewandowskiemu ktoś płaci żeby nie strzelał dla Polski? Może Niemcy 😅😅
#EURO2020 #POLSVK #rl9",2021-06-14 22:26:30+00:00,Polska Europa Świat ,1,0,58,https://twitter.com/Pati17683370/status/1404565942424776709
repharmator,"#POLSVK Niby człowiek wiedzioł, a jednak troche się łudził. 90minut spieprzone koncertowo. Ale ja zostaje z nimi do ostatniego gwizdka na tym turnieju. 🇵🇱🇵🇱⚽️⚽️",2021-06-14 22:25:54+00:00,,2,0,257,https://twitter.com/repharmator/status/1404565788061798402
StalowyJez,"@Eric1Dale @AdamDee_ASD Teraz to Krychowiak będzie zajęty.
#POLSVK https://t.co/9L5VvkXPVt",2021-06-14 22:25:40+00:00,,2,1,879,https://twitter.com/StalowyJez/status/1404565730255908865
karolsftom,"Dajcie milion #방탄소년단   #polslw #DeltaVariant #POLSVK
 #EURO2020  
#POL   #YourSofaYourStadium
#POLSLO #Slovakia #reazioneacatena #Elite4
#EliteNetflix #NetflixGeeked 
 https://t.co/tGn1Y7OrpN",2021-06-14 22:25:39+00:00,she/her • 270921 140422,3,3,493,https://twitter.com/karolsftom/status/1404565727068233731
karolsftom,"To tez kochajcie #방탄소년단   #polslw #DeltaVariant #POLSVK
 #EURO2020  
#POL   #YourSofaYourStadium
#POLSLO #Slovakia #reazioneacatena #Elite4
#EliteNetflix #NetflixGeeked 

https://t.co/GNt6ELVbz6",2021-06-14 22:24:36+00:00,she/her • 270921 140422,0,1,493,https://twitter.com/karolsftom/status/1404565463154241541
swinx30,"@AdamGodlewski Akurat jeśli chodzi o atmosferę to raczej nie ma żadnych zarzutów i faktycznie jest dobra. Tylko te nasze pierdolone gwiazdeczki myślą, że wystarczy zagrać 10 dobrych minut w każdej połowie i mecz sam się wygra. #POLSVK #EUROS2020",2021-06-14 22:24:22+00:00,"England, United Kingdom",0,0,42,https://twitter.com/swinx30/status/1404565402496155654
rw_kozlowski,Odświeżę klasyka z początku internetów #POLSVK #POL https://t.co/gLWn9SIMe1,2021-06-14 22:23:59+00:00,"Radom, Polska",6,0,604,https://twitter.com/rw_kozlowski/status/1404565306882891778
karolsftom,"MILION KOCHANI #방탄소년단  #polslw #DeltaVariant #POLSVK
 #EURO2020 
#POL  #YourSofaYourStadium
#POLSLO #Slovakia #reazioneacatena #Elite4
#EliteNetflix #NetflixGeeked 

 https://t.co/RJz5FVmikg",2021-06-14 22:23:04+00:00,she/her • 270921 140422,0,1,493,https://twitter.com/karolsftom/status/1404565077513043974
GamingShark82,"Dobra Panie Boniek, mam rozegrane kilka tysięcy godzin w FIFE, wygrałem setki razy ligę mistrzów i mistrzostwa świata, kiedy mogę objąć nasz narodowy pierdolnik i wygrać Puchar Tymbarku?
#euro2020 #POL #pzpn #sport #POLSVK",2021-06-14 22:22:59+00:00,"Berlin, Deutschland",1,0,77,https://twitter.com/GamingShark82/status/1404565057028100106
JuliaGlowin,"Znalezione, dosadne na dobranoc:
""Pisałem tu wielokrotnie, że Sousa to totalny amator, w dodatku uwikłany w konszachty z menedżerami, to dostawałem przynajmniej 25 minusów.
Haha eksperci, którzy uwierzyli w jego wodolejstwo i wizje"". 
Żebyśmy nie myśleli, że chodzi o grę
#POLSVK",2021-06-14 22:22:41+00:00,Polska,0,0,1839,https://twitter.com/JuliaGlowin/status/1404564979446124544
CZUJNEOKO,"Ja wiedziałem, że wygrać się nie uda, oni mieli w składzie zawodnika o nazwisku DUDA!!!😉 #POLSVK",2021-06-14 22:22:22+00:00,,0,0,449,https://twitter.com/CZUJNEOKO/status/1404564900329005061
seb_pisarski,#POLSVK szanse są póki piłka w grze... https://t.co/lvksDlO4LP,2021-06-14 22:19:32+00:00,Brussels / Gdynia,1,0,2190,https://twitter.com/seb_pisarski/status/1404564189532803072
planetafutbolu,"❗ NASZE SZANSE NA AWANS ❗

Jeśli przegramy z Hiszpanią (co jest bardzo prawdopodobne) to musimy się modlić o wygraną Słowaków ze Szwedami...albo żeby chociaż urwali im punkty...w przypadku porażki Słowacji - NIE MAMY SZANS NA AWANS!

#POLSVK #ŁaczyNasPiłka #EURO2020 #strefaeuro",2021-06-14 22:18:39+00:00,"Warszawa, Polska",5,0,2282,https://twitter.com/planetafutbolu/status/1404563963845791744
PrzemekSiemanko,"#EURO2020 #strefaeuro #POLSVK
Gdy myślę sobie o tym jak wyglądała pierwsza połowa to ciągle odczuwam zażenowanie i wstyd. Słowacy ośmieszali Nas technicznie, jechali z Nami jak chcieli. To było jak najbardziej zasłużone zwycięstwo Słowacji, bo byli lepsi w każdym aspekcie.",2021-06-14 22:18:13+00:00,"Płock, Polska",2,0,1523,https://twitter.com/PrzemekSiemanko/status/1404563854823145472
wkrawcz1,#POLSVK ... i tyle w temacie. 😁 https://t.co/qDJhZ0gtjR,2021-06-14 22:17:04+00:00,,10,0,25666,https://twitter.com/wkrawcz1/status/1404563568759132161
Wladek_Z,"A Sommelier Pana @BoniekZibi komu dziś kibicował?
#POLSVK",2021-06-14 22:16:28+00:00,,1,0,322,https://twitter.com/Wladek_Z/status/1404563417332162561
justifiedstoess,"też chcę milion
#방탄소년단 #polslw #DeltaVariant #POLSVK
 #EURO2020
#POL #YourSofaYourStadium
#POLSLO #Slovakia #reazioneacatena #Elite4
#EliteNetflix #NetflixGeeked
https://t.co/8QhdmbhLhe",2021-06-14 22:16:26+00:00,"sigan adelante, siempre",3,1,836,https://twitter.com/justifiedstoess/status/1404563409392263173
wkrawcz1,"Paulo Sousa po meczu ze Słowacją: ""Mamy możliwości, żeby wygrać oba pozostałe mecze"" 😂😂
 #POLSVK",2021-06-14 22:15:09+00:00,,156,6,25666,https://twitter.com/wkrawcz1/status/1404563083712937984
Many_Jablonski,"Osiągnięcia selekcjonerów z reprezentacją #POL:
🇵🇱 J. Brzęczek - awans na #EURO2020 
🇵🇹 P. Sousa - otwarty, uśmiechnięty, charyzmatyczny

#POLSVK",2021-06-14 22:11:10+00:00,"Edinburgh, Scotland",15,1,1534,https://twitter.com/Many_Jablonski/status/1404562083568627718
Tamerlan676,"Może i sympatyczny facet ten #Sousa, może i lubi Polaków ale co by nie mówić, to polska reprezentacja zawsze najlepiej grała jak trenerem był Polak (Górski, Nawałka, Piechniczek). Zagraniczne eksperymenty były chyba dwa i oba tragiczne. #Boniek #POLSVK #TVPinfo #Jedziemy",2021-06-14 22:09:53+00:00,,2,1,853,https://twitter.com/Tamerlan676/status/1404561757532733442
sKaczmarek5,Szczerze  **uj dupe wszystkim szczęśliwym z porażki... Ja będę wierzył do ostatniej sekundy... #POLSVK,2021-06-14 22:09:17+00:00,Radomsko,0,0,19,https://twitter.com/sKaczmarek5/status/1404561606076403714
xyz09,"Ludzie dorośli i odpowiedzialni ponoszą konsekwencje swoich czynów, natomiast piłkarze reprezentacji po raz kolejny od nich uciekają. Znamienne jest wysłanie rezerwowego na konferencję po meczu, brakuje tylko kucharza 🤦‍♂️. Banda kopaczy bez szacunku dla kibiców. #POLSVK",2021-06-14 22:07:21+00:00,"Olsztyn, Polska",0,0,213,https://twitter.com/xyz09/status/1404561120984195077
MichalNowak_,"O meczu #POLSVK na #Euro2020 nie warto wspominać... ale warto wrócić do wczorajszego awansu @1910radomiak do @_Ekstraklasa_! Polecam najnowszy #MagazynSportowy, w którym dużo materiałów z niedzielnego święta!🏆@_1liga_ #Ekstraklasa #RadomiakWEkstraklasie
https://t.co/7eKYGkqfLU",2021-06-14 22:06:56+00:00,"Radom, Mazowieckie",7,0,486,https://twitter.com/MichalNowak_/status/1404561018160926722
BartoszKarwicki,"#POLSVK Po 1. Bramce  bylem zły, po drugiej sie ucieszyłem, po 3. Sie usmiałem, czu jestem Antypolakiem xd?",2021-06-14 22:06:13+00:00,,0,0,0,https://twitter.com/BartoszKarwicki/status/1404560835402469383
disu_,"Jestem ojcem trampkarza w szkółce PZPN. Jakbym go nie ubrał i nie zawiózł na mecz, to by nie grał. A tam Zibi przejada z kolegami gruby hajs i nic z tego nie wynika... Skandal. #POLSVK",2021-06-14 22:06:01+00:00,Łódź,7,1,348,https://twitter.com/disu_/status/1404560786853408768
DebiecArtur,wiecie co? mi to aż szkoda gadać o tym meczu.... #POLSVK,2021-06-14 22:05:48+00:00,,3,0,30,https://twitter.com/DebiecArtur/status/1404560731807301632
ks7official,"Pod moim oknem właśnie koncert Beer Street Boys.
Przed chwilą było ""gramy do końca, hej Polska gramy do końca"", a teraz nieco bardziej ekskluzywna przyśpiewka: ""hej Słowacy! Stare ku*wy Was robiły, stare ku*wy Was robiły"". Koncert niebiletowany, tyle wygrać. #EURO2020 #POLSVK",2021-06-14 22:04:30+00:00,,1,0,413,https://twitter.com/ks7official/status/1404560402965540864
stubborngirlxxx,"Dokładnie tak 😂

#POLSVK #EURO2020 https://t.co/eKcF1KKf3J",2021-06-14 22:03:37+00:00,Polska,26,2,1017,https://twitter.com/stubborngirlxxx/status/1404560182651363337
soton74,"@mati_swiecicki te ME z całym swoim surrealizmem,idealnie wpisują się w czasy,w jakich przyszło nam żyć,już samo logo tych ME z datą 2020,które są grane w 2021,najgorsze że nasza reprezentacja z tak słabą grą idealnie wkomponowała się w ten cały smutny obraz tych ME😢 #POLSVK #Euro2020 🤦🏻‍♂️",2021-06-14 22:03:36+00:00,"Southampton, England",1,0,34,https://twitter.com/soton74/status/1404560177957834765
KurtzWalterPL,#POLSVK I nieśmiertelny Grzegorz Skwara https://t.co/3PPkkAxzni,2021-06-14 22:03:19+00:00,,0,0,1190,https://twitter.com/KurtzWalterPL/status/1404560105266364424
Many_Jablonski,"Czy to z Żyrondystami czy z #POL, Paulo Sousa w dalszym ciągu szuka przepisu na wdrożenie swojej pseudowizji. Jestem ciekawy gdzie dalej będzie sobie eksperymentował za grube €€€ #POLSVK https://t.co/Ka7pdMZXec",2021-06-14 22:02:45+00:00,"Edinburgh, Scotland",10,1,1534,https://twitter.com/Many_Jablonski/status/1404559965864538112
nena_sadowska14,Dobranoc. #POLSLO #POLSVK https://t.co/JbVz5DqFq7,2021-06-14 22:02:03+00:00,"Gdynia, Polska",2,0,310,https://twitter.com/nena_sadowska14/status/1404559787153670150
MDerenko,"Mam wrażenie, że żonglując trenerami przespaliśmy czas świetnych zawodników, którym obecnie bliżej jest do piłkarskiej emerytury.

#POLSVK #POLSLO #PolandvsSlovakia #ŁaczyNasPiłka #POL",2021-06-14 22:01:36+00:00,"Warszawa, Mazowieckie",0,0,197,https://twitter.com/MDerenko/status/1404559675769643011
michalkosiorek,"Gdy czytałem ten tekst @RafalStec  z #Kopalnia5 miałem wrażenie, że jest w nim cień przesady, że literacka hiperbola nieco zniekształca faktyczny stan rzeczy. Ten dzisiejszy mecz #POLSVK znów pokazuje, że niekoniecznie. W piłkę to my pariasi. Tekst zalecam. #mustreadPL https://t.co/u5CMSekMVn",2021-06-14 22:01:27+00:00,"Warszawa, Polska",3,0,119,https://twitter.com/michalkosiorek/status/1404559638306172932
Wladek_Z,"Mickiewicz napisał ""Dziady"" kowieńskie, ""Dziady"" drezdeńskie a dziś PZPN wystawił ""Dziady"" petersburskie. Dziękujemy.
@pzpn_pl
@BoniekZibi
#POLSVK",2021-06-14 22:00:32+00:00,,1,0,322,https://twitter.com/Wladek_Z/status/1404559405006348291
byleby,"@brfootball Może i przegraliśmy mecz ze Słowacją, ale strzeliliśmy więcej bramek, a za jedną z nich nawet przeszliśmy do historii 😃

#nicsieniestalo #POLSVK",2021-06-14 22:00:26+00:00,,2,0,18,https://twitter.com/byleby/status/1404559378875916302
M__Fijalkowski,"@plangier W przerwie za Krychowiaka powinien wejść Świderski!!!

#EURO2020 #POLSVK",2021-06-14 22:00:03+00:00,Skoczów,2,0,83,https://twitter.com/M__Fijalkowski/status/1404559284634071047
CZUJNEOKO,"Lewandowski w reprezentacji, jeszcze jako kapitan, to chyba najgorszy motywator. Sam niewiele daje od siebie, a wymaga od innych rzeczy niemożliwych.   #POLSVK",2021-06-14 21:59:28+00:00,,1,0,449,https://twitter.com/CZUJNEOKO/status/1404559137393029128
Kacper_Pecka,"Oczekiwania vs rzeczywistość:

#POLSVK https://t.co/Xxeo4d5pVl",2021-06-14 21:57:57+00:00,"Elbląg, Polska",51,7,2110,https://twitter.com/Kacper_Pecka/status/1404558754767572996
Marion50758141,#POLSVK kiedy dotrze to do ludzi że mamy słabych piłkarzy w dobrym klubie gra tylko #Szczęsny #Lewandowski i #Zieliński reszta gra w średnich lub przeciętnych klubach i często nawet w tych klubach nie grają  #pzpn 😅😅😅😅😅,2021-06-14 21:56:15+00:00,Sosnowiec,0,0,2629,https://twitter.com/Marion50758141/status/1404558326759837700
JorgezBurgos,"W miasteczku Wilanów 
mają dzisiaj święto👊👎
Walcie się na ryj, ciule🤬

Polska, 🇵🇱biało-czerwoni‼️

#POLSVK https://t.co/WjgGdF9RDH",2021-06-14 21:56:11+00:00,,1,0,979,https://twitter.com/JorgezBurgos/status/1404558310477635585
nashi_a_k,Największą wygraną blamażu Polaków ze Słowacją jest Sylwia Dekiert - nikt już nie będzie mówił o jej tragicznym prowadzeniu studia podczas dramatu z Eriksenem w roli głównej #POLSVK,2021-06-14 21:55:57+00:00,,0,0,12,https://twitter.com/nashi_a_k/status/1404558254039080977
adamek1910,"Moim gościem w magazynie o @EURO2020   był dziennikarz stacji @CANALPLUS_SPORT Rafał Dębiński. Porozmawialiśmy, o pierwszym meczu Polaków na @EURO2020  Serdecznie zapraszam.
#EURO2020  #strefaeuro #POLSVK  #Spain #Swe.
https://t.co/bZOwV8nDMq",2021-06-14 21:55:45+00:00,"Łódzkie, Polska",1,0,551,https://twitter.com/adamek1910/status/1404558203137019908
beniamin_kalisz,"@bartpawz @PiotrWolosik @przeglad Dlatego piszę, że z aktualną formą... jak tak dalej pójdzie to w Juve długo nie pogra. Tymczasem nie zaliczył żadnej dobrej interwencji w meczu #POLSVK",2021-06-14 21:55:07+00:00,Warszawa,0,0,20,https://twitter.com/beniamin_kalisz/status/1404558041471668229
lukecos96,"Po fatalnej grze 🙃 Serio? Czego wy się spodziewaliście, że stworzymy kilkanaście dogodnych okazji?
Fatalny to jest wynik, a gra nie była wcale taka zła. #POLSVK https://t.co/u9uKpBJiWq",2021-06-14 21:54:45+00:00,Majówka,9,0,597,https://twitter.com/lukecos96/status/1404557950388260865
pamPErSo_LCFC,Czy przypadkiem Sousa po polsku to nie będzie Dyzma? #weszlofm #POL #POLSVK,2021-06-14 21:54:28+00:00,"Leicester, England",1,0,73,https://twitter.com/pamPErSo_LCFC/status/1404557881005981696
KaTaRk6,"#Szczesny

2012 karny i czerwo
2016 kontuzja 
2018 Senegal czyli widziałem orła cień 
2021 samobój 
2022 - nowy selekcjoner i znów Szczesny NR 1

Dobranoc!

#Euro2021 
#POLSVK 
#Reprezentacja",2021-06-14 21:54:01+00:00,,1,0,372,https://twitter.com/KaTaRk6/status/1404557764207259653
AleksanderZ83,Ale pamiętajcie ... #POLSVK https://t.co/8yMqXz2zHm,2021-06-14 21:53:13+00:00,"Dublin City, Ireland",6,0,538,https://twitter.com/AleksanderZ83/status/1404557565380513795
DawidPrekaniak,Śpicie? #POLSVK,2021-06-14 21:52:50+00:00,"Śląskie, Polska",0,0,181,https://twitter.com/DawidPrekaniak/status/1404557466902335491
ZZP_zzapolowy,"Polscy piłkarze przegrali wtorkowy mecz sportowo i wizerunkowo. #POLSVK

https://t.co/h6OztSwKpa",2021-06-14 21:51:53+00:00,Polska / Anglia,0,0,1317,https://twitter.com/ZZP_zzapolowy/status/1404557227424464897
Mateusz62466873,Dobra Hiszpania zremisowała mamy szansę jeszcze 😎#POLSVK,2021-06-14 21:51:37+00:00,,1,0,1,https://twitter.com/Mateusz62466873/status/1404557161485721601
Kajtt1,"Na live'ie @Polsport  ktoś napisał, że nie wyobraża sobie nie zdobyć 1 punkta z tak słabą Hiszpanią... Halo, ludzie kochani, my dzisiaj dostaliśmy w trąbę że Słowakami 😂 #POLSVK #euro2020",2021-06-14 21:49:53+00:00,"Łódź, Polska",262,2,3,https://twitter.com/Kajtt1/status/1404556727077453825
kamil8_8,"Za Koreę, Ekwador i Słowację za rajd Odonkora, za Howarda Webba i za samobója Szczesnego za całe Euro 2012, Senegal i za te wszystkie słupki, poprzeczki, matematyczne szanse i gdybologię stosowaną. Wygrajcie dzisiaj, potrzebujemy tego, żeby być z Was dumnym! #euro2024 #POLSVK",2021-06-14 21:49:30+00:00,Everywhere,0,0,61,https://twitter.com/kamil8_8/status/1404556630033944579
Wladek_Z,"Zobaczycie, że Krychowiak jeszcze będzie prezesem PZPN. Pasuje jak ulał.
@BoniekZibi
@pzpn_pl
#POLSVK",2021-06-14 21:48:49+00:00,,1,0,322,https://twitter.com/Wladek_Z/status/1404556459426422786
jarzebowsky,"Standardowo.

Mecz otwarcia
Mecz o wszystko
Mecz o honor

Tak to szło? #POLSVK",2021-06-14 21:48:39+00:00,"Lodz, Poland",0,0,8,https://twitter.com/jarzebowsky/status/1404556414241099778
balkaniara,Polska wychodząca z grupy #POLSVK https://t.co/qoCJfFdj44,2021-06-14 21:48:19+00:00,,16,4,1370,https://twitter.com/balkaniara/status/1404556331705581576
Karolina19822,Żenada za żenadą. #POLSVK https://t.co/l8qiaxBwGG,2021-06-14 21:47:25+00:00,,62,18,3781,https://twitter.com/Karolina19822/status/1404556103019544576
Marion50758141,#POLSVK https://t.co/jLVcucjfsD to jest skandal że #Polski podatnik musi płacić ze swoich podatków na te celebrytki zamiast trenować to piłkarzyki sobie robią wczasy ze zgrupowań dlatego później jest taka kompromitacja na boisku pierwszy raz nawet punktu nie zdobędziemy na turni,2021-06-14 21:47:19+00:00,Sosnowiec,3,0,2629,https://twitter.com/Marion50758141/status/1404556081792262147
kam_luk98,Jesteśmy dziadami... #POLSVK #EURO2020,2021-06-14 21:45:45+00:00,,1,0,4,https://twitter.com/kam_luk98/status/1404555687712202755
rafcik_sz,"@tvp_info @Cenckiewicz To wina Sousy ze nie powołał Morawieckiego , który wpier..lił Krzyżakom po Grunwaldem , swoją walecznością doprowadził Hitlera do samobójstwa i obalił  komunizm w PL. To jest prawdziwy wojownik 💪 #wieszwiecej #POLSVK",2021-06-14 21:45:41+00:00,,0,0,53,https://twitter.com/rafcik_sz/status/1404555668145807370
EvsonPL,Mówiłem #POLSVK https://t.co/gJHpxyB1bP,2021-06-14 21:45:27+00:00,"Hufflepuff, Hogwart",4,0,114,https://twitter.com/EvsonPL/status/1404555610046320641
gorg_ios,"Jeśli szukać pozytywów w dzisiejszym meczu to jedynie taki, że ten pajac @GrzegKrychowiak nie zagra w następnym meczu.
#POLSVK",2021-06-14 21:45:25+00:00,,3,0,2038,https://twitter.com/gorg_ios/status/1404555601213112326
KDabrowski_99,Niesamowity obrazek… Przykro się na to patrzy. #EURO2020 #strefaEuro #POLSVK #POL https://t.co/pVTRHNbtst,2021-06-14 21:45:24+00:00,"Warszawa, Polska",0,0,251,https://twitter.com/KDabrowski_99/status/1404555597828300813
